run_id,score0,score1,score2,score3,score4,score5,score6,score7,score8,score9,universal_score
067,-165.78,-152.60,-151.73,-146.52,-143.84,-141.62,-137.22,-132.48,-131.39,-131.13,-148.76454545454547
146,-168.45,-165.90,-165.64,-164.73,-159.85,-153.88,-152.24,-151.67,-150.60,-147.07,-161.75581818181817
288,-236.52,-228.34,-226.78,-219.32,-217.70,-208.99,-204.86,-203.68,-203.61,-199.24,-221.0514545454545
737,-174.36,-164.24,-163.95,-161.93,-154.44,-152.11,-150.78,-148.38,-146.72,-142.99,-160.7045454545455
798,-168.99,-165.69,-160.29,-158.26,-156.03,-155.22,-152.56,-151.14,-151.12,-150.62,-160.00090909090912
484,-221.49,-215.67,-214.43,-214.34,-210.51,-207.82,-207.23,-200.64,-200.39,-194.29,-212.72400000000007
283,-189.85,-182.71,-181.39,-169.07,-167.37,-167.02,-164.44,-163.69,-163.47,-162.18,-175.54127272727274
488,-193.29,-187.18,-185.30,-184.95,-183.59,-183.44,-178.84,-178.77,-176.62,-176.31,-185.35509090909088
057,-177.13,-174.03,-173.59,-168.42,-165.57,-165.36,-161.27,-159.40,-157.82,-157.69,-169.49200000000002
307,-171.16,-159.70,-156.18,-155.14,-147.60,-146.10,-142.16,-140.95,-138.67,-138.33,-154.68327272727274
474,-249.66,-221.23,-220.43,-219.08,-216.20,-215.14,-213.30,-206.51,-202.71,-201.47,-222.49436363636366
193,-171.33,-170.91,-166.22,-164.20,-164.04,-162.29,-160.17,-158.82,-158.32,-157.51,-165.7750909090909
743,-205.26,-197.25,-188.24,-186.80,-186.61,-186.20,-183.39,-182.20,-181.58,-180.45,-191.19636363636366
485,-207.54,-207.08,-200.01,-191.20,-187.13,-185.11,-184.36,-182.70,-179.78,-178.33,-195.44290909090907
346,-172.72,-156.72,-146.72,-145.89,-143.29,-142.48,-141.39,-141.37,-140.51,-140.15,-151.19363636363633
302,-241.77,-241.29,-233.99,-233.24,-225.23,-220.05,-217.75,-216.80,-215.92,-213.99,-231.14127272727274
685,-197.26,-189.08,-188.49,-179.96,-178.35,-175.14,-171.27,-166.34,-164.04,-162.80,-182.9589090909091
356,-182.73,-167.67,-155.77,-154.55,-150.71,-150.38,-148.68,-148.31,-144.93,-143.19,-159.87636363636366
374,-172.68,-165.38,-148.31,-145.05,-144.16,-143.71,-138.62,-136.34,-135.62,-135.58,-152.1978181818182
645,-177.00,-173.70,-172.57,-172.54,-172.29,-172.12,-170.34,-168.86,-168.34,-168.11,-172.8856363636364
664,-189.69,-185.36,-182.24,-172.76,-172.64,-168.96,-167.26,-166.87,-166.14,-166.08,-177.83690909090913
310,-207.57,-206.48,-202.96,-196.64,-194.78,-192.27,-190.40,-188.47,-186.97,-186.88,-199.12800000000001
545,-225.18,-224.79,-220.90,-213.52,-200.19,-200.15,-189.28,-186.25,-186.12,-185.32,-211.12854545454545
464,-233.65,-213.62,-200.14,-199.41,-199.10,-191.62,-188.79,-186.90,-186.88,-186.49,-205.17963636363638
749,-197.74,-177.18,-173.95,-170.50,-169.59,-163.60,-162.15,-158.50,-157.20,-155.24,-174.2981818181818
103,-208.67,-198.66,-195.91,-189.52,-189.48,-184.03,-181.62,-181.23,-180.87,-177.59,-193.36527272727272
694,-171.53,-169.30,-160.66,-159.64,-156.74,-155.23,-154.28,-151.88,-147.06,-146.88,-161.31109090909092
564,-190.47,-171.90,-170.40,-170.28,-169.69,-168.51,-163.59,-162.82,-162.37,-161.32,-172.6641818181818
681,-154.86,-150.30,-149.08,-145.27,-144.78,-142.86,-142.31,-142.18,-142.03,-141.63,-147.55054545454547
219,-207.07,-194.34,-182.12,-178.83,-177.79,-175.71,-172.41,-166.18,-164.95,-164.74,-184.6661818181818
298,-243.42,-230.15,-229.13,-216.33,-213.12,-210.92,-210.35,-207.76,-207.35,-205.85,-223.11727272727273
787,-220.61,-220.14,-216.89,-200.87,-200.54,-199.14,-198.88,-195.62,-194.76,-194.44,-208.97909090909098
011,-219.10,-215.68,-213.60,-211.32,-206.41,-205.15,-204.55,-193.62,-192.67,-192.20,-210.19945454545456
297,-220.28,-217.35,-217.11,-214.90,-213.05,-212.38,-209.48,-206.52,-205.27,-200.11,-214.69927272727276
096,-190.29,-188.76,-187.82,-183.60,-182.93,-182.35,-181.90,-177.99,-177.17,-176.57,-185.29654545454542
418,-172.17,-162.79,-157.93,-153.68,-152.21,-151.00,-150.80,-149.97,-148.97,-148.74,-158.0738181818182
559,-206.24,-203.63,-200.89,-196.56,-189.05,-188.80,-185.47,-184.48,-184.34,-184.23,-196.44799999999998
149,-166.66,-160.78,-150.99,-150.31,-150.01,-149.38,-142.10,-141.65,-141.41,-138.58,-153.37127272727272
615,-200.23,-198.29,-196.86,-192.22,-189.37,-186.95,-184.97,-183.89,-181.88,-181.10,-192.99472727272726
751,-165.89,-160.44,-160.16,-157.78,-155.13,-152.21,-149.60,-146.83,-144.96,-144.76,-157.34545454545454
535,-243.15,-238.35,-227.17,-222.94,-220.72,-219.79,-219.10,-210.54,-205.09,-204.44,-227.2818181818182
434,-146.46,-145.92,-132.62,-132.05,-130.69,-127.33,-127.03,-126.32,-124.59,-121.04,-135.29600000000002
744,-163.68,-160.52,-160.13,-159.57,-159.01,-158.58,-158.40,-157.42,-156.48,-155.11,-160.00727272727272
128,-153.59,-151.18,-148.46,-145.53,-145.51,-141.33,-136.35,-132.08,-129.38,-129.23,-145.67727272727274
527,-148.45,-147.72,-146.45,-145.66,-144.28,-139.46,-137.70,-137.07,-136.54,-135.32,-144.338
404,-226.48,-220.49,-214.67,-187.27,-181.10,-180.11,-175.39,-175.10,-175.10,-173.22,-200.27072727272724
213,-154.00,-149.59,-149.04,-145.35,-140.78,-137.17,-135.84,-134.24,-133.68,-133.30,-144.97
059,-134.94,-132.64,-132.08,-128.76,-127.47,-125.47,-124.10,-118.69,-118.55,-118.37,-129.11327272727272
099,-269.69,-248.46,-242.69,-221.66,-219.42,-216.95,-212.59,-206.39,-206.35,-202.90,-234.77418181818186
229,-211.20,-206.25,-205.93,-204.04,-197.35,-196.48,-195.36,-195.24,-194.62,-193.76,-202.92054545454545
654,-246.21,-196.16,-194.15,-188.39,-186.78,-185.86,-184.14,-182.12,-180.93,-175.33,-199.44654545454546
525,-212.67,-203.67,-202.83,-202.64,-200.78,-184.89,-177.54,-174.27,-173.12,-173.05,-197.8589090909091
778,-245.29,-226.92,-218.07,-210.76,-207.77,-204.15,-201.58,-193.34,-192.25,-185.81,-217.0741818181818
148,-203.64,-176.96,-172.50,-170.96,-163.42,-160.99,-158.00,-155.01,-154.91,-154.76,-173.68800000000002
469,-160.77,-156.21,-151.97,-145.32,-144.31,-143.79,-142.07,-141.66,-141.20,-140.30,-149.95199999999997
686,-197.22,-184.54,-183.99,-181.89,-158.53,-153.64,-142.77,-141.68,-141.31,-140.96,-173.04163636363637
658,-174.09,-173.37,-171.00,-170.42,-168.27,-168.11,-167.12,-165.09,-162.52,-160.43,-170.21018181818184
071,-201.09,-197.40,-195.89,-188.78,-183.46,-182.42,-181.02,-178.79,-176.98,-176.58,-190.5441818181818
750,-195.93,-177.90,-177.55,-171.83,-171.24,-169.58,-168.95,-167.02,-163.61,-159.98,-176.78199999999998
513,-249.40,-202.93,-199.70,-195.17,-190.14,-185.43,-184.86,-184.51,-183.17,-178.70,-203.45745454545454
173,-184.21,-169.78,-168.08,-157.48,-156.31,-154.03,-153.85,-152.89,-152.15,-150.61,-164.6201818181818
627,-167.26,-152.56,-151.67,-149.31,-147.15,-145.04,-142.05,-139.79,-139.73,-137.32,-151.2112727272727
241,-209.67,-202.88,-194.95,-189.54,-181.92,-178.47,-177.43,-176.87,-169.54,-162.22,-191.5363636363636
759,-227.47,-219.30,-212.32,-203.71,-203.66,-201.46,-199.83,-198.17,-196.12,-195.39,-210.61181818181814
445,-204.07,-181.90,-179.09,-175.38,-170.79,-169.63,-168.88,-167.34,-167.04,-163.00,-179.73981818181818
032,-203.23,-188.10,-184.84,-182.91,-182.24,-181.67,-181.42,-180.13,-180.12,-179.62,-187.12745454545455
290,-257.82,-242.39,-224.37,-221.69,-216.76,-215.87,-214.86,-211.72,-211.53,-210.29,-229.352
618,-184.59,-179.56,-168.87,-168.77,-160.32,-158.67,-156.49,-156.16,-153.16,-153.05,-169.1521818181818
626,-178.55,-177.72,-175.72,-167.34,-161.58,-159.47,-155.74,-155.43,-153.39,-151.17,-168.65727272727275
064,-179.84,-167.15,-164.25,-158.80,-157.62,-154.49,-154.14,-147.37,-147.23,-145.00,-162.63
427,-162.23,-146.84,-143.23,-142.48,-133.64,-133.56,-133.38,-132.52,-131.61,-128.03,-143.2550909090909
308,-199.69,-181.65,-176.93,-175.41,-175.10,-173.04,-171.93,-171.27,-170.58,-170.14,-180.0670909090909
500,-197.95,-185.68,-183.26,-183.20,-180.95,-180.12,-179.11,-177.79,-177.47,-176.76,-184.85290909090912
138,-146.62,-136.25,-135.49,-130.95,-126.81,-123.84,-123.76,-123.06,-122.99,-117.51,-132.74163636363636
332,-163.91,-156.55,-151.80,-148.19,-147.47,-144.61,-142.21,-141.55,-141.44,-140.24,-151.35018181818182
076,-139.42,-137.88,-130.49,-125.40,-123.58,-123.18,-122.14,-120.96,-119.80,-119.50,-129.5410909090909
060,-146.94,-139.10,-136.82,-136.33,-135.67,-135.38,-134.92,-133.28,-133.05,-131.74,-138.15363636363637
793,-157.01,-154.78,-153.26,-148.51,-146.12,-145.52,-139.66,-138.42,-134.33,-133.69,-149.26072727272728
543,-214.35,-207.07,-196.41,-191.14,-190.77,-186.77,-186.75,-185.60,-185.57,-184.59,-197.3525454545454
754,-238.54,-226.40,-222.88,-207.32,-207.23,-207.18,-203.51,-200.27,-198.68,-195.11,-217.16145454545452
613,-202.06,-197.93,-183.13,-179.00,-178.20,-175.12,-172.87,-165.38,-161.38,-158.73,-184.25309090909087
634,-170.42,-170.28,-169.76,-167.46,-164.77,-161.90,-157.04,-155.70,-154.79,-154.00,-165.89054545454545
207,-186.93,-186.68,-181.01,-177.47,-175.36,-172.71,-170.71,-167.80,-166.64,-163.95,-178.89036363636365
614,-196.19,-177.02,-172.32,-170.06,-169.28,-168.64,-168.02,-164.07,-160.89,-160.46,-175.0812727272727
593,-229.96,-229.48,-222.65,-215.12,-212.59,-212.37,-212.33,-210.65,-206.51,-204.67,-219.78745454545458
266,-218.19,-211.28,-206.87,-205.45,-193.13,-191.70,-191.68,-187.96,-185.80,-181.29,-203.22363636363636
736,-230.26,-227.45,-223.66,-222.31,-215.54,-211.96,-207.28,-206.39,-204.41,-204.08,-220.16963636363636
386,-131.27,-129.11,-125.82,-124.91,-124.81,-124.70,-123.39,-122.74,-120.30,-120.07,-126.37145454545457
631,-189.60,-176.34,-174.11,-172.50,-167.55,-166.08,-166.06,-165.25,-164.78,-164.53,-174.05854545454548
018,-188.11,-186.03,-174.34,-171.98,-166.70,-164.75,-163.52,-162.88,-161.02,-159.86,-174.59127272727272
585,-202.82,-195.32,-191.56,-186.17,-184.89,-182.47,-179.18,-178.91,-178.76,-177.95,-189.67927272727272
687,-202.27,-198.43,-195.51,-195.45,-193.99,-191.36,-190.15,-190.07,-189.63,-189.19,-195.65090909090907
282,-142.57,-137.21,-135.87,-133.17,-129.06,-128.79,-128.77,-127.06,-124.90,-124.68,-133.978
486,-240.97,-202.79,-201.29,-198.32,-193.73,-192.29,-191.83,-190.66,-190.44,-189.59,-204.85399999999996
330,-152.01,-139.50,-131.60,-130.79,-129.93,-129.11,-128.77,-126.50,-122.31,-119.30,-135.04654545454545
696,-197.90,-196.37,-196.14,-190.83,-190.37,-186.21,-183.80,-178.81,-177.31,-173.34,-191.3476363636364
451,-227.47,-217.71,-206.39,-203.66,-203.38,-198.87,-196.49,-196.18,-188.24,-186.42,-208.4156363636364
515,-194.97,-190.78,-173.31,-172.76,-172.18,-170.78,-164.56,-160.65,-160.50,-159.96,-177.64818181818183
459,-200.00,-197.94,-195.11,-193.11,-189.87,-188.33,-186.94,-184.66,-184.40,-182.59,-193.23836363636366
790,-237.43,-211.02,-205.15,-200.50,-200.42,-198.27,-197.09,-193.72,-193.27,-192.81,-208.38036363636368
665,-209.44,-203.56,-201.61,-197.72,-193.18,-191.18,-190.86,-188.54,-183.08,-182.72,-198.4778181818182
738,-182.31,-180.18,-174.79,-172.24,-170.35,-169.37,-164.32,-164.31,-160.36,-160.08,-173.61236363636365
141,-201.71,-200.47,-188.28,-185.29,-177.41,-177.23,-175.55,-174.32,-173.46,-170.15,-187.58981818181815
185,-214.66,-204.50,-198.94,-198.86,-198.39,-198.31,-190.01,-180.69,-180.47,-177.66,-199.8770909090909
707,-237.47,-218.83,-218.71,-218.23,-212.31,-210.76,-210.22,-207.97,-206.18,-205.05,-218.7512727272727
619,-179.40,-172.28,-149.37,-148.88,-146.87,-145.70,-145.13,-142.60,-137.63,-136.29,-156.56781818181818
550,-226.48,-204.17,-200.06,-195.22,-194.75,-192.06,-188.72,-188.23,-183.60,-183.49,-201.24381818181814
289,-260.60,-259.43,-252.81,-250.98,-246.60,-243.38,-240.63,-239.76,-238.04,-237.47,-251.12836363636367
166,-213.56,-211.67,-211.11,-209.74,-206.12,-189.01,-188.47,-181.72,-181.62,-181.16,-204.05272727272722
584,-207.11,-206.23,-202.80,-193.59,-192.92,-188.05,-187.43,-185.25,-185.13,-184.77,-197.50854545454544
413,-188.74,-174.47,-170.95,-170.52,-167.06,-163.12,-161.37,-160.73,-160.63,-160.12,-171.74327272727274
246,-183.03,-166.00,-154.41,-154.14,-154.02,-148.63,-148.35,-146.84,-143.34,-139.86,-159.3870909090909
555,-199.84,-197.76,-178.25,-176.39,-175.12,-174.92,-173.47,-173.21,-172.97,-172.03,-183.5594545454545
291,-204.02,-178.21,-174.94,-174.33,-166.92,-166.00,-161.55,-160.96,-160.84,-160.77,-176.49036363636367
589,-230.41,-203.06,-202.62,-200.85,-199.69,-194.35,-191.09,-189.50,-188.39,-186.57,-204.08454545454543
529,-207.52,-200.32,-198.09,-192.96,-192.07,-191.75,-190.92,-189.72,-185.20,-180.62,-196.51909090909092
541,-189.43,-189.33,-177.20,-175.29,-173.27,-171.76,-170.19,-168.49,-167.73,-166.54,-178.7190909090909
449,-201.23,-187.72,-182.54,-179.63,-177.94,-173.44,-172.19,-171.18,-170.68,-170.49,-183.0636363636364
342,-193.84,-190.19,-190.18,-182.60,-174.60,-173.44,-172.45,-172.19,-170.01,-169.80,-183.2861818181818
421,-216.44,-206.42,-201.11,-200.97,-193.16,-189.57,-187.17,-185.89,-181.51,-177.97,-199.8545454545455
597,-235.95,-233.27,-205.24,-200.70,-192.43,-190.09,-186.74,-181.99,-179.18,-178.68,-208.0136363636364
636,-202.99,-190.16,-182.04,-179.54,-178.90,-176.27,-174.91,-172.51,-170.99,-169.61,-184.32636363636365
640,-169.98,-165.71,-165.35,-163.97,-162.15,-160.39,-158.87,-157.98,-157.32,-156.26,-163.94454545454548
206,-201.22,-196.99,-193.62,-184.61,-182.40,-178.93,-174.23,-172.65,-171.43,-170.50,-188.0658181818182
587,-229.68,-228.18,-227.51,-227.36,-224.94,-223.38,-220.81,-210.98,-206.28,-205.81,-224.78381818181816
565,-229.99,-223.11,-217.90,-208.50,-208.33,-208.21,-201.73,-200.23,-193.26,-192.16,-214.32563636363636
375,-166.61,-156.29,-151.30,-151.21,-148.65,-139.29,-138.29,-137.32,-137.13,-134.56,-150.97945454545456
352,-225.98,-215.32,-204.18,-201.71,-183.97,-182.17,-181.83,-181.24,-179.94,-167.20,-201.016
455,-157.10,-152.42,-149.31,-139.35,-133.10,-131.90,-131.37,-129.49,-127.23,-126.79,-143.01836363636363
137,-159.53,-152.31,-149.75,-149.49,-149.15,-148.95,-148.14,-146.56,-140.81,-139.92,-150.98090909090908
537,-220.76,-202.19,-201.90,-194.93,-194.93,-193.21,-191.29,-181.46,-179.90,-175.52,-199.77290909090905
406,-201.90,-198.25,-195.41,-189.58,-173.49,-170.15,-169.84,-169.69,-169.61,-169.53,-186.9538181818182
258,-195.04,-190.09,-185.26,-181.39,-181.06,-180.93,-180.58,-178.87,-177.08,-175.99,-185.32927272727275
761,-150.46,-149.68,-142.03,-140.04,-137.55,-132.93,-131.50,-126.65,-126.39,-124.47,-140.75254545454547
218,-195.71,-185.07,-174.14,-164.49,-162.00,-161.91,-160.66,-154.32,-151.74,-151.44,-172.89727272727274
710,-204.72,-196.65,-185.78,-184.75,-184.38,-184.15,-183.23,-182.40,-181.61,-177.67,-189.90145454545456
061,-145.98,-145.13,-144.92,-141.37,-141.30,-141.03,-140.94,-140.31,-140.13,-138.76,-143.11963636363637
003,-252.16,-224.91,-224.60,-217.27,-215.59,-215.57,-214.52,-214.27,-213.16,-207.67,-224.90454545454546
186,-176.81,-162.08,-159.64,-156.90,-148.61,-142.62,-136.86,-135.21,-135.04,-134.05,-155.71272727272728
756,-199.67,-194.53,-193.03,-190.83,-187.41,-187.33,-176.10,-172.80,-172.78,-172.76,-189.63181818181818
632,-185.44,-180.29,-176.35,-174.63,-172.20,-171.03,-168.85,-167.92,-162.12,-161.13,-175.69272727272724
491,-191.34,-178.73,-176.75,-170.12,-167.49,-164.96,-163.56,-163.15,-162.56,-162.13,-174.31800000000004
444,-163.46,-159.94,-159.84,-155.98,-154.70,-154.54,-151.19,-150.85,-150.81,-150.24,-157.35836363636366
129,-196.05,-193.52,-171.85,-171.55,-170.71,-169.45,-164.31,-162.48,-159.12,-157.97,-177.64054545454547
570,-225.49,-209.58,-199.69,-197.53,-194.12,-193.45,-192.02,-188.55,-183.43,-182.88,-202.48709090909088
414,-197.92,-193.51,-176.40,-175.14,-172.74,-172.36,-172.22,-170.95,-168.39,-168.23,-181.14454545454544
317,-204.48,-179.68,-179.26,-161.40,-160.88,-158.94,-157.90,-156.78,-156.40,-156.05,-173.75581818181814
086,-192.13,-188.21,-178.59,-162.28,-161.58,-160.29,-159.46,-154.06,-154.04,-153.23,-172.94781818181818
417,-180.45,-162.88,-161.40,-160.17,-154.23,-151.15,-150.36,-148.69,-148.47,-147.43,-161.01490909090907
098,-235.57,-233.15,-228.12,-217.55,-215.03,-211.51,-209.95,-209.36,-208.35,-203.84,-222.5092727272727
140,-163.97,-149.73,-148.62,-133.78,-133.22,-130.16,-128.84,-128.52,-128.34,-128.10,-142.70018181818182
214,-160.94,-146.76,-145.09,-143.76,-142.97,-139.88,-139.50,-139.49,-139.35,-139.32,-146.34527272727271
452,-223.16,-205.29,-195.18,-191.70,-186.47,-171.11,-167.06,-165.85,-165.30,-163.94,-193.04090909090905
267,-196.28,-175.80,-173.05,-166.45,-164.85,-164.68,-164.21,-163.01,-162.17,-162.10,-173.4429090909091
617,-147.87,-146.21,-144.58,-134.05,-133.54,-130.62,-128.89,-128.62,-128.07,-127.59,-138.71036363636367
304,-224.59,-222.82,-213.24,-211.51,-209.74,-205.40,-202.80,-202.46,-191.88,-190.96,-213.0274545454545
684,-162.77,-161.70,-158.24,-152.12,-150.03,-149.53,-149.45,-147.37,-145.74,-144.74,-155.2312727272727
769,-207.41,-203.99,-203.41,-198.35,-194.02,-193.00,-190.02,-189.27,-188.46,-187.98,-199.0481818181818
606,-171.81,-160.48,-160.43,-160.23,-159.33,-158.83,-153.39,-152.98,-151.71,-150.88,-160.80727272727273
691,-228.22,-209.64,-207.71,-206.56,-203.89,-203.26,-202.97,-195.56,-194.29,-193.87,-209.0401818181818
158,-214.43,-212.91,-199.12,-193.85,-190.55,-187.78,-184.59,-178.91,-175.15,-174.10,-198.038
586,-215.67,-213.63,-213.12,-207.12,-205.80,-199.09,-198.61,-197.90,-195.92,-195.45,-207.9972727272728
722,-193.62,-177.51,-176.42,-170.55,-168.35,-164.44,-163.76,-162.19,-161.34,-159.25,-174.45163636363637
433,-214.62,-211.53,-197.61,-194.31,-187.33,-187.23,-186.35,-185.82,-185.21,-184.52,-198.34454545454543
303,-204.95,-202.46,-197.93,-194.09,-193.66,-192.91,-192.88,-191.01,-188.67,-187.75,-197.27018181818184
123,-173.98,-173.36,-166.81,-165.21,-163.81,-163.46,-161.02,-160.95,-160.84,-158.24,-167.23636363636368
511,-223.60,-210.32,-205.00,-195.39,-195.04,-193.49,-188.68,-185.45,-185.12,-183.88,-202.5361818181818
046,-169.73,-162.89,-160.10,-158.27,-152.82,-152.64,-152.57,-150.37,-150.20,-149.55,-158.97199999999998
530,-194.64,-188.07,-186.45,-186.02,-185.75,-185.34,-185.14,-183.18,-182.65,-179.19,-187.42836363636363
109,-162.83,-149.06,-145.79,-143.17,-142.22,-141.80,-134.57,-133.16,-130.93,-129.79,-146.00145454545452
412,-227.82,-218.51,-212.45,-212.44,-209.26,-206.22,-200.68,-199.88,-198.14,-195.56,-212.9514545454545
702,-190.67,-190.13,-177.23,-176.28,-174.39,-173.23,-172.98,-171.38,-170.01,-167.98,-179.93127272727273
471,-200.47,-197.31,-189.10,-187.68,-187.25,-186.95,-185.24,-183.72,-183.15,-182.37,-191.01981818181815
608,-199.17,-186.26,-179.30,-172.43,-171.32,-168.53,-166.26,-165.96,-165.00,-164.33,-178.85945454545455
700,-186.77,-170.17,-165.01,-164.09,-162.10,-153.92,-152.14,-151.08,-150.90,-149.69,-165.88054545454543
539,-179.39,-170.12,-162.72,-162.65,-156.49,-156.44,-156.43,-156.02,-155.75,-154.54,-164.47727272727272
402,-239.22,-207.68,-184.40,-179.58,-177.81,-171.50,-171.30,-169.67,-165.33,-165.10,-192.87109090909095
306,-237.90,-226.20,-222.43,-220.30,-220.24,-211.06,-209.93,-209.88,-209.60,-205.85,-221.95436363636364
609,-220.79,-215.08,-207.81,-201.09,-188.11,-186.19,-185.67,-185.34,-184.00,-183.81,-202.2518181818182
329,-197.33,-177.83,-173.11,-169.88,-160.14,-153.61,-152.82,-151.39,-150.84,-147.23,-170.74654545454547
680,-175.94,-174.62,-169.31,-163.31,-162.69,-158.46,-158.39,-156.17,-154.87,-154.21,-166.60163636363637
090,-212.16,-202.77,-199.43,-198.70,-192.35,-188.52,-187.32,-181.95,-181.53,-181.19,-197.61727272727273
673,-195.41,-189.60,-180.20,-177.92,-176.90,-168.66,-168.35,-167.83,-167.57,-167.44,-180.57654545454542
171,-167.44,-165.90,-162.98,-161.72,-158.04,-157.77,-155.36,-155.35,-151.11,-149.07,-161.44090909090906
408,-236.74,-219.18,-217.53,-211.85,-210.13,-209.51,-202.02,-198.50,-196.61,-195.83,-215.7121818181818
758,-181.98,-176.52,-166.85,-162.02,-158.57,-156.63,-154.59,-153.49,-151.99,-151.41,-166.29472727272724
006,-241.39,-219.27,-214.22,-211.61,-201.35,-193.94,-190.66,-190.31,-189.55,-187.34,-212.00309090909096
075,-133.36,-127.49,-127.15,-124.37,-122.46,-121.09,-120.17,-119.55,-118.82,-116.73,-125.50381818181818
167,-236.22,-227.62,-227.43,-215.48,-215.20,-205.38,-205.36,-199.79,-195.46,-195.15,-219.33745454545453
293,-207.33,-184.55,-184.28,-181.98,-179.15,-176.06,-175.73,-175.00,-172.79,-172.40,-185.15363636363634
326,-193.43,-185.68,-179.33,-173.44,-172.57,-172.17,-165.69,-164.96,-163.97,-161.94,-178.14418181818183
180,-213.42,-210.51,-204.46,-204.33,-201.56,-198.40,-197.69,-193.24,-191.24,-190.52,-204.35672727272728
753,-318.22,-275.46,-259.73,-253.21,-239.91,-237.68,-230.78,-230.14,-223.10,-214.41,-262.06654545454546
367,-225.68,-209.98,-197.29,-184.79,-183.96,-180.49,-179.06,-178.21,-177.93,-175.12,-196.48236363636366
051,-134.24,-134.02,-131.24,-130.17,-129.19,-127.04,-126.54,-126.33,-125.69,-124.92,-130.57236363636363
244,-213.76,-210.00,-207.98,-205.03,-203.67,-201.40,-201.05,-197.21,-193.01,-192.67,-206.00345454545456
383,-147.44,-135.19,-133.57,-130.77,-129.92,-126.63,-120.19,-118.82,-116.91,-116.71,-132.28145454545455
314,-169.90,-149.58,-145.44,-141.14,-137.96,-137.14,-136.74,-134.02,-133.33,-132.72,-146.51963636363635
473,-224.14,-212.01,-200.93,-199.11,-194.80,-194.24,-191.84,-190.60,-188.86,-185.55,-203.51145454545454
120,-169.43,-151.07,-147.38,-146.99,-146.40,-144.60,-142.80,-141.26,-139.05,-137.30,-150.43054545454547
034,-181.31,-173.18,-172.14,-171.25,-170.69,-166.19,-164.38,-162.46,-162.11,-161.40,-171.51272727272723
333,-168.85,-164.80,-164.50,-163.68,-160.98,-160.11,-160.10,-159.96,-159.25,-157.80,-163.5721818181818
195,-160.24,-157.37,-153.27,-151.35,-137.99,-134.60,-133.39,-132.97,-132.14,-129.70,-147.84963636363636
262,-195.97,-167.03,-165.75,-161.14,-156.35,-153.30,-151.41,-149.73,-147.08,-146.48,-165.764
720,-222.56,-191.51,-172.90,-168.53,-167.53,-166.36,-164.65,-163.33,-162.95,-162.76,-181.56963636363636
725,-210.61,-195.25,-183.86,-183.65,-183.50,-180.95,-180.29,-176.94,-174.46,-174.03,-189.09927272727273
653,-148.60,-146.86,-145.61,-144.77,-140.32,-138.51,-135.56,-134.54,-134.00,-131.09,-143.00781818181818
742,-195.11,-186.80,-179.10,-169.43,-168.99,-166.68,-166.20,-165.15,-163.40,-161.44,-177.21709090909093
405,-202.66,-195.87,-195.44,-193.97,-189.99,-186.49,-183.71,-182.48,-181.22,-179.21,-192.8556363636364
623,-189.48,-189.02,-185.02,-183.04,-182.95,-180.71,-178.33,-177.02,-175.20,-168.07,-184.02763636363633
503,-201.19,-195.72,-192.57,-188.39,-179.03,-178.96,-177.41,-175.52,-175.05,-174.97,-188.41672727272723
430,-172.33,-170.87,-167.27,-165.98,-160.77,-159.37,-155.78,-154.06,-153.75,-152.73,-164.87545454545455
480,-186.78,-186.31,-185.34,-185.25,-184.26,-182.51,-181.62,-181.61,-181.20,-178.29,-184.62127272727272
366,-205.23,-200.24,-192.38,-182.23,-180.70,-178.51,-173.97,-173.42,-171.35,-170.23,-188.63509090909088
371,-194.04,-185.91,-185.32,-184.06,-178.82,-178.56,-174.40,-174.06,-173.23,-168.87,-183.3709090909091
248,-134.22,-131.26,-130.69,-125.63,-123.74,-123.42,-118.01,-117.19,-115.17,-115.15,-126.85654545454545
638,-176.05,-161.22,-158.67,-158.61,-152.70,-148.30,-148.12,-146.61,-145.37,-145.30,-158.49381818181817
160,-245.71,-240.01,-209.49,-204.04,-202.29,-198.99,-194.16,-191.38,-187.43,-184.71,-215.28054545454546
043,-173.47,-157.05,-156.15,-153.47,-151.69,-150.96,-150.29,-150.27,-150.02,-149.46,-157.05545454545455
378,-180.78,-163.33,-154.23,-146.91,-144.64,-137.32,-135.79,-132.37,-129.64,-125.71,-153.0850909090909
122,-153.26,-151.41,-142.61,-139.64,-139.24,-138.85,-138.73,-138.57,-136.46,-135.54,-144.0441818181818
